id,date,condition,temperature,humidity,visibility,wind_speed
476,7/9/2023,Rain,4.2,52.3,6.8,36.8
477,11/16/2022,Heavy Rain,1.8,92.4,5.3,32.1
478,5/5/2024,Cloudy,14.1,72.4,1.9,18.5
479,7/31/2023,Fog,20.3,43.9,4.2,44.4
480,5/22/2022,Rain,12.2,78.8,3.3,25.5
481,8/23/2021,Fog,3.6,22.3,3.8,13.3
482,8/18/2020,Cloudy,44.3,34.8,2.4,43.8
483,12/30/2020,Clear,28.5,77.7,4.9,32.8
484,6/25/2024,Heavy Rain,-3.4,34.3,4.8,46.3
485,11/11/2021,Fog,8.9,32.7,9.5,45.4
486,7/10/2020,Rain,7.5,31.7,0.6,40.9
487,11/10/2021,Heavy Rain,24.6,31.9,7.3,23.8
488,9/16/2024,Clear,27.3,68.7,4.2,41.1
489,10/17/2023,Cloudy,-0.2,75.5,4.1,23.4
490,1/31/2021,Fog,26.3,59.1,1.8,26.9
491,11/1/2023,Rain,25.4,43.6,5.4,10.4
492,11/3/2023,Clear,41.5,21.9,2.7,45.6
493,2/29/2024,Cloudy,31.8,49.8,3.7,38.5
494,7/20/2024,Cloudy,11.1,31.8,7.5,23.8
495,9/30/2022,Snow,22.6,21.3,2.1,5.6
496,4/22/2020,Fog,43.7,92.3,2.5,1.1
497,5/18/2021,Clear,13.9,80.1,1.7,25
498,7/6/2024,Clear,3.3,26.2,5.9,40.2
499,7/6/2023,Heavy Rain,-2.3,55.1,9,13.8
500,7/24/2020,Clear,18.1,70.2,3.8,0.7
501,9/6/2020,Clear,24.3,89.9,6,2.8
502,5/30/2022,Snow,-4.9,58.3,2.4,31.7
503,8/25/2024,Heavy Rain,-0.5,48,2.3,29.6
504,8/18/2024,Fog,44.1,26.8,6.7,5.9
505,9/9/2024,Cloudy,2.1,40.4,10,30.3
506,4/17/2021,Clear,18.3,52.4,1.2,21.6
507,2/9/2021,Clear,0.7,64.4,4.1,30.4
508,12/16/2021,Snow,13,42.8,6.1,3.8
509,7/27/2022,Heavy Rain,-2,61,3.8,17.1
510,3/15/2022,Rain,8.1,76.2,4.6,18.7
511,8/15/2020,Cloudy,8.3,68.6,7.1,22.5
512,3/21/2023,Rain,43,24,3,35.7
513,11/20/2023,Cloudy,43.4,40.9,6.9,30.8
514,7/3/2024,Heavy Rain,16.4,75,7.2,23.7
515,12/15/2024,Heavy Rain,32.8,84.1,3,15.9
516,3/24/2021,Clear,18.8,21.8,1.7,23.2
517,9/20/2022,Rain,-0.1,82.1,8.6,38.5
518,7/26/2022,Snow,20.7,69.1,8.3,36.3
519,1/10/2023,Cloudy,20.4,31.6,4.2,0.5
520,10/24/2024,Snow,5.2,75.7,9.4,18.7
521,8/3/2021,Heavy Rain,44.3,91.7,4.6,7.8
522,4/10/2021,Heavy Rain,13.8,28.5,9.8,48.1
523,5/13/2024,Rain,24.4,34.8,1.9,17.1
524,3/12/2023,Fog,4.3,36,9.8,29.6
525,7/8/2023,Rain,41.9,45.4,7.2,33.1
526,6/11/2020,Clear,12.9,27,7.4,16.8
527,9/3/2023,Cloudy,43.2,62.5,8,8.2
528,7/26/2020,Clear,31.7,63.4,5.8,25.2
529,1/17/2020,Heavy Rain,25,45,0.9,2.5
530,12/16/2022,Heavy Rain,36.8,65.9,1.5,49.6
531,9/20/2020,Clear,6.6,21.6,4.3,9.6
532,10/7/2022,Fog,23.2,50,1.2,8.4
533,4/6/2023,Clear,17.5,79.3,5.3,46.3
534,5/21/2023,Rain,29.7,82.8,8,21.5
535,2/12/2022,Heavy Rain,-4.9,63.4,1,10.8
536,3/28/2023,Rain,17.1,74.9,6.6,36.5
537,10/30/2022,Clear,8.5,84.3,0.5,24.7
538,3/23/2023,Clear,39,88.4,6.1,10.8
539,6/22/2023,Snow,30.9,31.9,2.2,43.6
540,9/28/2023,Clear,34.5,84,6,28.3
541,12/20/2022,Clear,11.4,77.7,1.5,46.2
542,7/23/2021,Rain,-4.8,27.8,1.1,43.9
543,9/23/2022,Clear,34.4,86.4,1.8,3.7
544,8/29/2022,Fog,7.3,44.1,3.9,33.9
545,8/24/2021,Snow,39.1,75.8,4.6,33.5
546,4/20/2024,Cloudy,12.4,59.9,6.3,6.3
547,1/30/2023,Rain,14.2,81.9,2.2,28.4
548,7/4/2021,Heavy Rain,11.7,66.5,1.6,30.8
549,8/29/2024,Cloudy,11.1,79.2,3.7,36.6
550,4/1/2021,Heavy Rain,43.6,90.3,2.8,0.8
551,5/22/2022,Clear,43.5,91.6,9.4,7.1
552,1/4/2021,Cloudy,1.5,58.6,1.3,41.3
553,9/5/2024,Clear,17.5,51.5,5.9,6.3
554,2/27/2021,Rain,33.7,28.8,5.1,4.2
555,2/14/2022,Cloudy,43.9,35.7,0.8,47.3
556,5/13/2024,Cloudy,-2.2,46.6,7.5,42.2
557,7/17/2021,Rain,36.2,84.9,1.9,22.1
558,12/27/2023,Cloudy,17.6,66.5,9.2,6.2
559,11/13/2022,Rain,8.7,89.6,0.6,48.2
560,10/16/2020,Snow,21.6,29.6,2.1,1.3
561,5/24/2023,Fog,8.3,22.9,5.3,45.4
562,9/15/2020,Heavy Rain,18.4,71.9,5,14.8
563,4/21/2022,Rain,31.1,73.4,9.7,10.1
564,12/31/2021,Cloudy,36.2,26.4,2.1,23.3
565,6/18/2020,Snow,29.4,21,3.7,5.1
566,10/1/2023,Rain,32.3,55.1,9.2,7.6
567,5/20/2020,Cloudy,1.2,77.2,7.7,29.4
568,10/31/2024,Fog,23.8,51.3,4.9,15.4
569,5/31/2021,Heavy Rain,17.6,73.5,5.3,2.8
570,9/25/2024,Snow,24.3,44.8,7.2,7.5
571,5/1/2020,Cloudy,11.9,21.4,8,38.9
572,2/26/2022,Fog,21.6,35.1,8.9,33.5
573,8/4/2022,Clear,39.9,35.8,1.1,24.3
574,1/24/2021,Snow,0.6,93,3.1,25.3
575,1/9/2024,Cloudy,17.9,36.9,8,49.8
576,9/5/2020,Snow,22.1,54.5,3.8,42.5
577,7/19/2022,Rain,43.6,69.9,3.5,9.5
578,8/2/2020,Cloudy,34.9,42,7.1,4.1
579,8/16/2024,Cloudy,27.7,38.8,8.9,16.9
580,2/9/2022,Clear,36.9,65.5,1.5,23.4
581,11/12/2023,Fog,8.8,27.8,4.8,21.4
582,9/18/2023,Fog,32.8,61.9,2.2,13.7
583,12/3/2023,Heavy Rain,3.5,66.5,5.5,21.1
584,9/13/2020,Rain,7.4,44.4,2.7,13.9
585,1/2/2021,Rain,1,87.6,2,27.9
586,1/1/2023,Cloudy,29.7,69.5,5.2,8.2
587,3/9/2023,Heavy Rain,26.7,94,1,28.8
588,12/21/2023,Rain,38.4,64.8,5.2,27.3
589,6/23/2023,Heavy Rain,43.1,38.4,3,7.6
590,11/21/2022,Clear,33.5,84.4,6.2,33.7
591,6/20/2023,Fog,13.3,52.9,6.1,35
592,9/29/2022,Clear,12.4,41.2,5.3,13.1
593,10/14/2024,Snow,11,48,7,42
594,9/15/2020,Rain,16.6,21,8.3,27.8
595,11/11/2024,Cloudy,6.4,41.3,7.2,19.1
596,9/17/2024,Snow,37.9,62.8,2.9,18.2
597,10/9/2020,Clear,11.4,56.3,1.9,26.9
598,11/9/2021,Cloudy,30.9,44.4,3.2,14.1
599,5/8/2023,Heavy Rain,40.4,62.3,5,30
600,1/9/2020,Snow,17.1,20.3,0.5,19.9
601,5/4/2022,Clear,31,83.2,7.8,34.7
602,10/27/2023,Rain,1.7,89.2,7.5,41.6
603,5/31/2024,Rain,35.5,56.4,2.4,44
604,11/7/2021,Rain,-4.8,40.1,0.7,36.1
605,2/27/2023,Clear,26,25.9,7.7,22.5
606,12/23/2024,Clear,14.9,62.2,3.5,49.8
607,6/1/2023,Clear,30.2,21.7,2,35.6
608,10/5/2024,Clear,8.3,22.1,6.1,15.7
609,6/12/2024,Heavy Rain,0.2,56.7,2.3,10.8
610,5/16/2023,Snow,24.3,54.2,8.5,14.6
611,8/10/2024,Heavy Rain,4.7,50.6,9.6,9.2
612,8/21/2022,Clear,5.7,25.2,8.2,11
613,10/29/2022,Heavy Rain,35.3,68.3,5.2,44.1
614,10/11/2021,Cloudy,16.4,80.1,8.2,17.4
615,9/12/2023,Rain,15.3,38.7,9.3,34
616,12/24/2023,Heavy Rain,19.6,45.3,3.7,6.5
617,7/31/2022,Clear,33.2,65.3,9.6,6
618,12/12/2022,Fog,30.6,84.9,3.7,27.8
619,12/16/2020,Snow,13.9,89,7.9,34.6
620,8/24/2021,Snow,44.1,81.2,9.5,2.1
621,11/27/2023,Rain,38.3,47.4,7.9,48.7
622,7/22/2024,Snow,8.5,65.6,3.1,31.6
623,12/13/2023,Clear,33.1,73.3,1.6,0.5
624,1/14/2020,Heavy Rain,25.8,60.1,4.9,32.2
625,2/8/2022,Heavy Rain,29.2,46.3,6.4,15.4
626,7/17/2020,Rain,19.7,64.4,8.8,41.3
627,2/22/2022,Cloudy,43.4,48,9.6,42.9
628,6/5/2023,Heavy Rain,-1.4,59.7,7.8,35.9
629,1/25/2021,Heavy Rain,8.4,75.4,7.2,38.7
630,1/14/2021,Snow,11.5,41,9.9,2.3
631,12/19/2021,Clear,9.7,67.1,5.2,24.8
632,5/2/2020,Clear,42.4,60,5.1,36.6
633,4/30/2022,Clear,41.3,37.9,1.4,46.2
634,12/7/2022,Fog,-2.7,40.2,9.3,26.6
635,10/14/2020,Fog,13.1,71.5,1.5,44
636,7/11/2023,Rain,32.9,42.3,8.5,7.4
637,6/15/2024,Snow,17.6,91,1.8,31.9
638,8/16/2021,Clear,13.9,57.4,8.2,26.6
639,7/1/2022,Clear,7.7,41.8,1.3,20.4
640,2/17/2020,Cloudy,30.1,91.4,8.2,24
641,1/12/2022,Snow,21.6,64,8.9,44
642,10/19/2020,Snow,-4.5,23.5,9.6,38.9
643,5/1/2023,Snow,8.3,36.3,3.7,21.4
644,1/4/2020,Cloudy,11.9,78.9,7.9,13.2
645,10/30/2023,Rain,3.7,35.9,4.7,20.8
646,4/19/2024,Snow,24.6,34.4,3.3,6.7
647,10/17/2023,Cloudy,24,69.7,2,5.2
648,11/6/2021,Rain,23.7,63.4,5.9,19.8
649,3/3/2024,Cloudy,26.3,90.6,5.5,40.7
650,1/17/2023,Snow,30.6,62,1.8,13.3
651,6/26/2024,Snow,31.6,80.7,9.3,29.5
652,6/21/2020,Snow,4.2,86.7,5.1,14.9
653,2/21/2021,Rain,-3.3,34.8,3.7,34.7
654,8/7/2021,Clear,24.3,75.4,3.1,2.1
655,3/14/2023,Fog,7.3,76.1,8.7,21
656,8/29/2021,Cloudy,38,22.9,3.4,23.6
657,6/13/2024,Heavy Rain,23.6,28.8,7.6,43.7
658,10/10/2023,Clear,16.8,47,7.1,23.6
659,4/1/2021,Clear,32.3,22.2,2,32.7
660,9/7/2022,Heavy Rain,11,57,1.8,13.3
661,3/4/2020,Cloudy,23.2,34.4,4,35.5
662,10/17/2022,Clear,18.3,85,5.8,6.4
663,6/7/2020,Rain,43.2,29,1.9,18.8
664,5/23/2020,Rain,1.3,82.1,7.8,27.2
665,8/31/2024,Clear,-3.9,77.3,6.2,30.4
666,9/4/2021,Clear,21.1,71.8,5,31
667,3/3/2020,Rain,5.2,51,0.8,22.9
668,7/8/2022,Rain,14.7,40,9.7,3
669,12/24/2020,Rain,14.4,46.1,8.2,8.8
670,1/10/2020,Heavy Rain,8.6,58.2,3.2,32
671,6/12/2020,Snow,22.9,31.1,5.3,40
672,2/27/2023,Heavy Rain,22,41.9,5,42.9
673,7/31/2020,Clear,20.6,67.4,6.6,27.7
674,11/21/2023,Fog,39.5,72.7,3.5,12
675,6/26/2023,Snow,18.9,90.4,7,12.9
676,12/19/2023,Cloudy,34.5,81,1.4,7.4
677,4/19/2024,Fog,40.5,29.4,7.7,36.8
678,10/11/2020,Fog,-3,51.1,9,27.8
679,10/6/2024,Rain,3.9,89.2,8.2,35.1
680,11/26/2023,Fog,13.3,69.6,4.5,41.8
681,7/15/2023,Heavy Rain,27,51.6,2.5,15.5
682,2/10/2023,Cloudy,44.9,20.5,7.6,48.4
683,7/13/2024,Clear,13.2,51.4,4.5,16.9
684,2/11/2021,Heavy Rain,1.8,26.4,1.4,34.6
685,10/23/2023,Rain,43.3,82.4,2.9,26.1
686,9/12/2023,Heavy Rain,-2.6,94.7,8.8,30
687,4/12/2020,Cloudy,-2.3,54.8,2.7,28.9
688,5/1/2021,Heavy Rain,3.3,94.8,2.2,7.3
689,7/24/2023,Clear,1.9,84.6,3.8,7.5
690,7/5/2021,Snow,36.3,42.9,1.7,35.5
691,8/11/2020,Heavy Rain,6.8,86.1,2,22.4
692,7/4/2020,Cloudy,17.7,27,3.9,20
693,8/11/2020,Heavy Rain,44.7,72.2,2.6,1.2
694,3/20/2022,Clear,39.2,87.6,1.6,14.5
695,12/21/2023,Heavy Rain,17.7,82.4,4.8,41.7
696,12/20/2022,Snow,8.2,40.8,5,36
697,4/12/2022,Snow,18.3,91.7,6.9,5.9
698,8/1/2021,Clear,30.1,70.6,7.3,47.1
699,6/18/2023,Heavy Rain,34.5,34,7.4,29.3
700,3/13/2024,Cloudy,34,60,8.3,2.1
701,12/22/2021,Clear,40.8,52.1,1.6,41.6
702,9/10/2023,Cloudy,5.5,59.9,3.6,25.9
703,9/22/2023,Clear,34.7,22.7,6.5,44.3
704,10/2/2024,Heavy Rain,19.6,35.4,5.6,9.3
705,4/7/2020,Fog,13,86.4,5.2,6.4
706,4/17/2022,Snow,14.8,24.4,4.4,34.2
707,3/15/2024,Heavy Rain,17.1,29.7,9.4,23.9
708,4/3/2023,Clear,42.5,43.3,6.8,26.8
709,5/28/2021,Fog,36.3,87.1,1.4,34.2
710,5/27/2022,Clear,9.4,49.1,9,49.3
711,3/22/2020,Heavy Rain,0.4,35.3,8.9,24.7
712,12/16/2020,Cloudy,31.7,64.7,5.3,17.4
713,8/28/2021,Fog,6.6,77.4,8.2,34.3
714,11/22/2023,Heavy Rain,2,82.1,9.1,18.5
715,10/16/2023,Snow,20.6,24.6,7.3,23
716,7/1/2023,Heavy Rain,29.7,48.1,6.1,30.1
717,9/3/2022,Rain,12.3,76.9,5.6,21
718,8/31/2021,Clear,18.2,61,9.7,16.1
719,1/26/2022,Clear,41.6,91.3,4,16.4
720,5/9/2023,Fog,12.3,40.8,2.1,41.3
721,12/10/2022,Snow,13.3,28.2,4.4,6.2
722,1/3/2024,Clear,-2.1,74.1,3.8,35.8
723,2/16/2024,Heavy Rain,32.3,41.1,2.1,47.5
724,5/19/2021,Fog,0.2,30.9,2,34.6
725,12/2/2020,Heavy Rain,25.7,60.4,7.6,18.8
726,8/23/2020,Heavy Rain,12.5,44.2,3.1,34.6
727,4/14/2022,Clear,6.3,50.3,1.7,24.6
728,3/25/2023,Snow,26.1,80.6,3,23.9
729,10/3/2024,Cloudy,27.8,74.9,3.7,48.5
730,9/17/2022,Cloudy,43.2,64.6,6,8.6
731,4/12/2020,Rain,1.5,86.6,6.7,18.8
732,9/17/2022,Clear,3.8,50.9,5.9,25.9
733,2/26/2020,Heavy Rain,-1.7,87.9,9.9,35.3
734,5/5/2022,Snow,18.1,89.5,5,27.7
735,3/16/2021,Rain,18.6,56.8,2.5,48.6
736,5/21/2024,Rain,26.6,56.2,6.8,4.4
737,11/26/2024,Rain,2.3,63.9,1.4,24.5
738,7/9/2023,Rain,34.1,38.4,4.1,8.9
739,4/22/2024,Fog,3,60.5,4.3,1.9
740,7/27/2020,Heavy Rain,0.5,31.4,3.4,49.3
741,4/7/2022,Snow,9.2,40.3,6.6,30.9
742,4/16/2022,Heavy Rain,21.9,39.2,6.2,6.6
743,7/20/2023,Clear,17.4,67.1,8.4,35.3
744,10/30/2023,Heavy Rain,18.5,39.7,4.1,40.6
745,5/14/2024,Rain,-0.2,42.4,4.1,15.4
746,11/25/2022,Snow,21.1,79.6,1.3,49
747,8/22/2022,Fog,19.5,58.6,7.5,39.2
748,7/3/2023,Fog,19.4,58.5,2.5,14.2
749,6/15/2023,Heavy Rain,21.5,48.7,3.3,7.7
750,1/21/2022,Rain,44.8,74.6,3.5,35.9
751,10/22/2024,Snow,13.4,49.3,8.6,49.4
752,3/24/2024,Rain,4.5,58.8,6,6.9
753,8/8/2020,Cloudy,40.2,63.8,8.7,35.2
754,7/25/2024,Clear,15.8,93.4,2.6,35.9
755,7/18/2023,Rain,24.7,88.3,3.8,11.9
756,7/28/2024,Clear,4.6,44.6,0.8,37.3
757,10/29/2024,Cloudy,18.2,46.7,3.5,43
758,6/12/2024,Snow,30.5,61.2,4.2,5.7
759,9/28/2022,Clear,-4.3,55.2,7.8,3.4
760,2/19/2024,Rain,25.6,87.5,1.4,5.5
761,8/19/2020,Heavy Rain,39.1,33.4,6.6,23
762,1/19/2023,Snow,10.2,47.5,9.6,7
763,4/24/2021,Fog,33.1,65.2,9.7,26.2
764,12/27/2021,Snow,26.1,63.8,5.6,36.7
765,2/9/2024,Heavy Rain,41.3,33.3,1.1,17.8
766,6/14/2024,Rain,8.4,90.4,8.1,45.4
767,1/30/2020,Rain,26.3,52.4,2.7,2.2
768,1/14/2024,Rain,5.4,64.5,6.1,16.2
769,7/5/2023,Fog,-1.4,85.3,7.3,8.8
770,12/15/2021,Rain,19.7,68.2,8.9,15.5
771,10/19/2020,Snow,22.5,70.4,8.7,42
772,11/26/2023,Fog,38,21.2,4.7,41.6
773,3/21/2020,Clear,43.9,67,4.5,11.1
774,7/21/2020,Heavy Rain,32,67.4,5,35
775,10/16/2022,Cloudy,27.2,41.6,2.4,8.6
776,10/25/2024,Heavy Rain,35.1,34.1,6.8,25
777,9/25/2021,Rain,39.6,31.2,6.2,4.5
778,11/29/2023,Clear,10.5,77.3,5.8,2.6
779,3/2/2023,Fog,8.5,50.5,2.4,23.1
780,6/7/2020,Snow,5.6,52.3,7.3,36
781,8/28/2020,Snow,13.6,33,5.8,9.1
782,4/20/2023,Cloudy,7.3,32.1,8.2,30
783,7/13/2020,Cloudy,25,25.9,8.9,18.4
784,8/20/2021,Clear,7.1,22.4,1.5,33.8
785,5/21/2020,Snow,6.4,22.9,0.9,37.1
786,2/4/2023,Snow,24.4,64.9,1.6,42.8
787,6/3/2021,Fog,34.5,42.4,8,36.1
788,10/8/2020,Fog,23.8,40.4,9.4,36.8
789,9/9/2020,Rain,39.7,84.7,8.3,18.8
790,2/26/2023,Clear,17.1,81.1,4.9,21.8
791,10/17/2023,Cloudy,1,81.7,5.9,42
792,5/19/2024,Rain,44.4,42.1,6.5,28.8
793,8/29/2021,Snow,-2.9,30.8,1.8,43.3
794,11/4/2023,Clear,25.7,90.2,7.9,24.7
795,3/1/2020,Rain,20.4,86.4,4.8,12.2
796,5/14/2020,Cloudy,8.1,42.8,5.6,35
797,4/26/2022,Rain,42.7,46.8,5,22.5
798,8/8/2022,Heavy Rain,33,34.7,1.2,36.8
799,12/15/2022,Snow,14.3,86.6,2.4,22.2
800,2/16/2022,Fog,39.9,71.3,2.4,8.5
801,4/21/2020,Clear,9.4,24.9,4.2,18.5
802,8/11/2024,Heavy Rain,-1.8,25.2,9.5,27.1
803,1/17/2024,Rain,17,36.4,8.1,44.8
804,11/25/2021,Clear,4.4,43,1.4,6.7
805,6/16/2023,Heavy Rain,21.1,64.9,5.5,11
806,9/8/2024,Cloudy,1.8,39.2,5.4,9.8
807,8/23/2021,Fog,31.9,30.7,7,45.4
808,9/4/2020,Rain,44,91.4,2.8,7.9
809,11/23/2021,Rain,28.5,90.1,8.1,23.5
810,11/8/2020,Rain,35.2,41.4,5.7,49.7
811,7/5/2021,Fog,8.9,88.2,1.5,33.1
812,7/6/2022,Fog,26.6,60.4,1,16.9
813,6/19/2024,Heavy Rain,-4.4,46.8,7.5,43.3
814,4/16/2024,Rain,35.9,68.7,2.9,30.8
815,4/17/2020,Heavy Rain,30.1,58.9,2,10
816,9/7/2024,Snow,2,26.6,2.5,33.3
817,11/26/2022,Rain,33.8,36.2,1.9,2.4
818,10/31/2022,Cloudy,30.6,93.8,7.7,18.8
819,3/21/2022,Snow,9.3,94.6,1,25.7
820,7/26/2022,Heavy Rain,17.1,68.8,9.5,11.2
821,6/12/2024,Heavy Rain,43.5,56.5,8.5,15.4
822,1/7/2021,Rain,19.4,86.7,2.4,34.2
823,4/18/2020,Snow,29.4,58.5,2.1,42.9
824,1/13/2024,Fog,39.2,37,6.7,4
825,1/22/2024,Cloudy,27.1,37.7,9.5,47.4
826,2/12/2023,Snow,21.8,53.8,1.7,48.6
827,1/8/2020,Rain,5.7,81,8.7,1.3
828,2/1/2021,Fog,23.9,67.1,6.2,39.2
829,6/16/2022,Snow,38,30.2,7.6,44
830,4/22/2024,Fog,-2.8,59.5,0.7,12.2
831,10/4/2020,Clear,16.7,92.1,2.2,47.5
832,4/15/2022,Fog,1.6,31.8,8,47.6
833,12/16/2022,Snow,15.9,75.1,5,9.7
834,4/12/2021,Fog,-0.8,28.2,6.2,35
835,12/14/2023,Cloudy,32.9,92,9,49.8
836,1/5/2021,Fog,37.4,94.6,8.1,3.6
837,2/26/2021,Snow,21,90.2,5.4,25.7
838,12/12/2022,Cloudy,20,55.3,1.2,1.5
839,4/5/2023,Clear,29,38.2,2.4,37.4
840,11/27/2020,Clear,42.3,54,4.3,9
841,10/6/2024,Cloudy,5.6,49,4,46.7
842,11/4/2020,Heavy Rain,11.1,69.5,1.3,20.3
843,6/9/2023,Clear,12.9,69.1,8,31
844,2/4/2020,Clear,6.8,90.9,4.6,39.7
845,1/3/2023,Clear,26.7,33.6,5,11
846,7/21/2022,Heavy Rain,25.5,79.2,7.9,46.7
847,6/17/2023,Snow,5.2,72.8,8.9,43.6
848,1/16/2024,Rain,15.3,55.4,6.6,16.8
849,4/8/2022,Heavy Rain,12,86.4,7.2,32.7
850,1/18/2022,Cloudy,9.8,43.3,2.6,40
851,11/29/2023,Rain,43,34.2,7.7,37.9
852,10/28/2020,Heavy Rain,5.8,93.5,6.3,46.3
853,8/11/2020,Clear,23.6,51.6,7.9,43
854,10/24/2022,Snow,15.9,85.8,1.4,45.2
855,9/29/2022,Fog,25.2,41.1,5.6,37.4
856,3/10/2020,Cloudy,19.8,85.9,6.8,10
857,7/30/2021,Rain,20.6,26.1,2.1,47.9
858,4/22/2023,Snow,13.2,41.7,9.5,3
859,2/27/2024,Clear,39.9,36.9,5.5,0.7
860,1/2/2021,Clear,42.9,62.2,9,31.6
861,8/16/2021,Cloudy,32.4,34.9,2.1,22.3
862,8/27/2024,Heavy Rain,34.7,45.6,6,35.1
863,6/15/2024,Cloudy,32.4,23.5,2.4,40
864,11/21/2020,Clear,6.7,59.5,8.4,43.4
865,12/26/2024,Clear,15.5,75.8,8.6,13.1
866,3/21/2020,Clear,32.5,26.9,4.2,28.6
867,1/19/2022,Clear,35.9,93.3,2.7,30.2
868,8/21/2024,Heavy Rain,1.9,23.2,9.8,9.5
869,4/24/2024,Rain,27.7,35.3,9.5,7.5
870,1/16/2023,Heavy Rain,23.8,72.6,1.4,33.1
871,11/30/2020,Fog,6.2,47.7,8.8,19.2
872,2/1/2020,Snow,23.7,72.7,3.3,35
873,8/24/2021,Fog,13,64.5,7.3,10.7
874,2/3/2021,Cloudy,37.6,41,2.8,31.9
875,9/5/2022,Fog,7.3,55.1,5.1,20.9
876,7/26/2023,Rain,2.7,35.3,2,29.2
877,5/9/2023,Cloudy,-2.3,84.4,2.1,32.4
878,8/29/2020,Clear,2.7,92.1,4.8,0.5
879,4/9/2024,Rain,18.7,51.6,3.8,47.3
880,2/17/2023,Fog,5,77.9,9.4,12.5
881,8/7/2020,Snow,35.3,43.1,0.9,41.7
882,6/22/2022,Heavy Rain,3.1,50.9,5.7,46.7
883,11/8/2023,Clear,27.8,41.5,1,36.2
884,7/13/2024,Cloudy,7.6,36.9,5,34.1
885,10/6/2023,Cloudy,35.4,55.6,5.3,15.3
886,9/28/2020,Fog,0.9,72.5,1.3,17
887,10/27/2022,Heavy Rain,19.2,53.4,1.1,19.7
888,12/9/2024,Cloudy,8,56.9,9.8,17.1
889,3/19/2021,Clear,14.1,69.8,7.9,30.7
890,3/28/2020,Cloudy,32.2,84.3,6.4,36.2
891,12/19/2021,Clear,11.9,41.4,2.9,46.3
892,2/2/2023,Heavy Rain,2.4,52.6,3.3,16.6
893,6/11/2024,Cloudy,42.2,80.1,5.8,47.8
894,11/29/2020,Heavy Rain,42,43,1.5,14.4
895,1/20/2022,Fog,8.6,84.1,8.7,40.4
896,9/23/2022,Fog,10.9,63.7,5.4,49.4
897,9/25/2023,Heavy Rain,2.6,92.8,4.7,29.6
898,1/9/2022,Snow,16.1,48.6,1.8,30.3
899,4/5/2022,Cloudy,4.2,94.6,5.3,16.1
900,8/16/2023,Fog,6,50.9,7.7,48.3
901,4/9/2023,Rain,18.9,93.9,8,24.2
902,1/26/2020,Snow,22.8,86.9,7.6,46.6
903,12/30/2023,Cloudy,22,78.5,5.4,48.1
904,1/19/2024,Fog,37,27.4,6,6
905,1/19/2022,Cloudy,30.1,49.8,7.2,7.2
906,2/23/2023,Heavy Rain,10.1,22.2,7.7,35.9
907,11/20/2021,Snow,44.4,71.5,8.1,38.8
908,5/11/2022,Rain,30.7,78.9,4.9,24.5
909,2/20/2023,Heavy Rain,-2.3,88.9,7.3,43.3
910,6/25/2024,Cloudy,14.1,27.8,4.8,3
911,7/28/2023,Clear,3.3,71.8,8.8,30.9
912,5/22/2023,Clear,3.1,21.6,1.4,38.4
913,7/24/2021,Fog,-3.4,81.8,4.6,14.1
914,8/31/2021,Fog,-5,79.8,6.4,11.4
915,9/18/2020,Rain,10.2,32.1,1.9,15.2
916,4/19/2020,Fog,15,64,9.5,32.9
917,2/10/2020,Fog,27.3,24.6,1.9,10.1
918,4/29/2020,Clear,14.9,62.6,2.1,25.1
919,3/15/2022,Rain,24,44.8,3.7,19.1
920,8/17/2024,Rain,2.2,20.1,8.6,26.6
921,11/24/2024,Cloudy,35.4,93.7,4.9,0.2
922,8/27/2020,Snow,35.3,91.3,0.5,2.1
923,11/2/2024,Fog,43.4,65,9.1,29
924,8/7/2023,Clear,12.7,94.3,5.4,25.9
925,12/6/2022,Heavy Rain,1.5,48,8.5,35.1
926,12/24/2024,Rain,33.4,24.3,6.7,32.7
927,8/14/2022,Rain,11.4,76.3,9.1,32.2
928,7/20/2021,Clear,16.5,62.5,0.9,49.8
929,12/17/2021,Cloudy,44.3,85.3,2.7,26.9
930,6/30/2020,Fog,13.7,62.3,3,6.6
931,3/12/2022,Cloudy,18.8,28.8,6.2,2.2
932,2/1/2021,Rain,37.4,72.9,5.8,27.6
933,12/3/2023,Cloudy,21.5,78.7,5.7,47.4
934,8/21/2024,Heavy Rain,18,57.3,6,24.6
935,4/20/2020,Fog,40.1,30,1.3,24.7
936,12/22/2021,Snow,-3.3,49,8.4,7.2
937,7/25/2022,Snow,14.9,79.4,6.6,12.6
938,1/18/2024,Rain,1.2,32.4,6.5,30.6
939,1/9/2024,Heavy Rain,44.7,84.3,8.2,33.6
940,8/29/2023,Fog,7.3,51.2,6.2,16.2
941,2/9/2020,Fog,0.8,58.7,2.7,21.2
942,9/14/2020,Rain,-1.4,82.6,8.8,12.8
943,11/9/2023,Clear,25.8,52.7,7.8,19.9
944,3/11/2024,Clear,32.8,70.7,5.7,22.3
945,11/5/2023,Heavy Rain,21.1,21.8,5.6,46.5
946,4/29/2021,Heavy Rain,35.3,32.5,0.8,24
947,4/18/2024,Snow,41.1,91,8.8,27.6
948,11/15/2023,Snow,43.4,40.2,2.8,39.4
949,6/27/2020,Cloudy,-2.4,73,8.7,31.3
950,4/4/2020,Snow,5.6,90.2,1.3,34.2
951,7/12/2022,Rain,-3.1,66.4,3.3,39.5
952,1/14/2022,Rain,8.9,37.4,5.6,45
