id,latitude,longitude,datetime,date,time,day_of_week,hour,weather,road_type,severity,casualties,injuries,fatalities,vehicles_involved,description
133,32.616912,74.164483,2025-02-05T23:23:00,2025-02-05,23:23:00,Wednesday,23,Snow,Residential,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Severe accident on residential with snow conditions
134,32.688634,74.065601,2025-04-15T19:01:00,2025-04-15,19:01:00,Tuesday,19,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor highway accident during clear conditions
135,32.681878,74.060438,2020-09-15T08:40:00,2020-09-15,08:40:00,Tuesday,8,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during clear conditions
136,32.560873,74.098525,2021-07-26T19:02:00,2021-07-26,19:02:00,Monday,19,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
137,32.634097,74.148628,2021-07-09T13:24:00,2021-07-09,13:24:00,Friday,13,Clear,Arterial,Severe,"{'injured': 6, 'dead': 1, 'total': 7}",6,1,2,Severe accident on arterial with clear conditions
138,32.581623,74.190304,2024-08-26T19:41:00,2024-08-26,19:41:00,Monday,19,Heavy Rain,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during heavy rain conditions
139,32.547223,74.072537,2022-06-08T17:28:00,2022-06-08,17:28:00,Wednesday,17,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
140,32.537962,74.024432,2024-01-09T17:03:00,2024-01-09,17:03:00,Tuesday,17,Cloudy,Residential,Severe,"{'injured': 8, 'dead': 1, 'total': 9}",8,1,1,Severe accident on residential with cloudy conditions
141,32.694219,74.010116,2022-05-18T23:41:00,2022-05-18,23:41:00,Wednesday,23,Rain,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,2,Moderate collision on residential in rain weather
142,32.617277,74.162611,2022-04-20T03:04:00,2022-04-20,03:04:00,Wednesday,3,Fog,Intersection,Severe,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,2,Severe accident on intersection with fog conditions
143,32.528938,74.025998,2020-01-12T09:17:00,2020-01-12,09:17:00,Sunday,9,Rain,Intersection,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Severe accident on intersection with rain conditions
144,32.606777,74.110316,2020-04-15T05:08:00,2020-04-15,05:08:00,Wednesday,5,Cloudy,Arterial,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,4,Moderate collision on arterial in cloudy weather
145,32.655603,74.102648,2025-11-24T12:07:00,2025-11-24,12:07:00,Monday,12,Heavy Rain,Highway,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,2,Severe accident on highway with heavy rain conditions
146,32.673396,74.10429,2020-06-26T17:46:00,2020-06-26,17:46:00,Friday,17,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on arterial in clear weather
147,32.585255,74.021592,2020-09-06T17:30:00,2020-09-06,17:30:00,Sunday,17,Clear,Highway,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,1,Moderate collision on highway in clear weather
148,32.6005,74.122662,2023-08-12T18:38:00,2023-08-12,18:38:00,Saturday,18,Clear,Arterial,Severe,"{'injured': 6, 'dead': 2, 'total': 8}",6,2,3,Severe accident on arterial with clear conditions
149,32.590743,74.121085,2024-04-09T22:38:00,2024-04-09,22:38:00,Tuesday,22,Rain,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor intersection accident during rain conditions
150,32.545699,74.067786,2022-05-30T09:27:00,2022-05-30,09:27:00,Monday,9,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
151,32.67625,74.095098,2024-08-30T15:46:00,2024-08-30,15:46:00,Friday,15,Clear,Highway,Severe,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,4,Severe accident on highway with clear conditions
152,32.518646,74.019313,2020-10-01T09:05:00,2020-10-01,09:05:00,Thursday,9,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during clear conditions
153,32.5534,74.148216,2021-06-16T18:35:00,2021-06-16,18:35:00,Wednesday,18,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during rain conditions
154,32.570329,74.115584,2020-07-29T00:18:00,2020-07-29,00:18:00,Wednesday,0,Cloudy,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during cloudy conditions
155,32.570023,74.111253,2025-05-29T23:14:00,2025-05-29,23:14:00,Thursday,23,Rain,Highway,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,2,Severe accident on highway with rain conditions
156,32.653487,74.124345,2024-10-23T19:54:00,2024-10-23,19:54:00,Wednesday,19,Rain,Highway,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,3,Moderate collision on highway in rain weather
157,32.558431,74.14702,2020-04-28T05:11:00,2020-04-28,05:11:00,Tuesday,5,Clear,Intersection,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on intersection in clear weather
158,32.694362,74.018352,2020-10-12T18:09:00,2020-10-12,18:09:00,Monday,18,Clear,Arterial,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,4,Severe accident on arterial with clear conditions
159,32.574011,74.144319,2024-09-15T09:29:00,2024-09-15,09:29:00,Sunday,9,Clear,Highway,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,1,Moderate collision on highway in clear weather
160,32.509952,74.016316,2021-09-29T16:10:00,2021-09-29,16:10:00,Wednesday,16,Cloudy,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during cloudy conditions
161,32.554633,74.150989,2025-06-12T07:38:00,2025-06-12,07:38:00,Thursday,7,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on arterial in clear weather
162,32.597327,74.133427,2023-03-06T17:43:00,2023-03-06,17:43:00,Monday,17,Clear,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on residential in clear weather
163,32.542247,74.027447,2020-02-01T16:13:00,2020-02-01,16:13:00,Saturday,16,Rain,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on arterial in rain weather
164,32.535139,74.076041,2020-02-01T09:31:00,2020-02-01,09:31:00,Saturday,9,Cloudy,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on highway in cloudy weather
165,32.50846,74.003748,2020-10-22T13:25:00,2020-10-22,13:25:00,Thursday,13,Clear,Highway,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,4,Severe accident on highway with clear conditions
166,32.557903,74.081006,2024-07-14T07:45:00,2024-07-14,07:45:00,Sunday,7,Clear,Intersection,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,4,Moderate collision on intersection in clear weather
167,32.521173,74.087135,2024-01-22T03:05:00,2024-01-22,03:05:00,Monday,3,Cloudy,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during cloudy conditions
168,32.567903,74.066614,2024-06-09T02:55:00,2024-06-09,02:55:00,Sunday,2,Clear,Rural,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,1,Moderate collision on rural in clear weather
169,32.547022,74.159164,2025-12-13T20:32:00,2025-12-13,20:32:00,Saturday,20,Rain,Highway,Severe,"{'injured': 7, 'dead': 0, 'total': 7}",7,0,2,Severe accident on highway with rain conditions
170,32.607048,74.125204,2021-02-25T23:09:00,2021-02-25,23:09:00,Thursday,23,Clear,Intersection,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,4,Moderate collision on intersection in clear weather
171,32.615894,74.136227,2025-03-15T18:48:00,2025-03-15,18:48:00,Saturday,18,Rain,Intersection,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on intersection in rain weather
172,32.626277,74.159266,2023-07-18T07:09:00,2023-07-18,07:09:00,Tuesday,7,Heavy Rain,Highway,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,1,Moderate collision on highway in heavy rain weather
173,32.511378,74.166339,2023-06-25T18:29:00,2023-06-25,18:29:00,Sunday,18,Rain,Intersection,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on intersection in rain weather
174,32.610863,74.158364,2025-09-07T03:24:00,2025-09-07,03:24:00,Sunday,3,Rain,Arterial,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,2,Severe accident on arterial with rain conditions
175,32.530172,74.012375,2023-08-09T17:38:00,2023-08-09,17:38:00,Wednesday,17,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on arterial in clear weather
176,32.507828,74.141524,2020-12-11T15:32:00,2020-12-11,15:32:00,Friday,15,Clear,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Moderate collision on highway in clear weather
177,32.577483,74.154893,2024-01-30T05:23:00,2024-01-30,05:23:00,Tuesday,5,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during clear conditions
178,32.577313,74.050399,2023-10-02T17:04:00,2023-10-02,17:04:00,Monday,17,Fog,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during fog conditions
179,32.528286,74.069964,2023-09-27T18:05:00,2023-09-27,18:05:00,Wednesday,18,Clear,Rural,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,4,Severe accident on rural with clear conditions
180,32.516944,74.111784,2021-06-12T07:38:00,2021-06-12,07:38:00,Saturday,7,Clear,Residential,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,2,Severe accident on residential with clear conditions
181,32.572366,74.07252,2025-11-26T01:05:00,2025-11-26,01:05:00,Wednesday,1,Fog,Highway,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Severe accident on highway with fog conditions
182,32.598099,74.115916,2025-06-14T06:12:00,2025-06-14,06:12:00,Saturday,6,Clear,Residential,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,1,Severe accident on residential with clear conditions
183,32.52621,74.075344,2023-10-11T14:56:00,2023-10-11,14:56:00,Wednesday,14,Clear,Arterial,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,2,Severe accident on arterial with clear conditions
184,32.635273,74.047506,2024-11-27T19:02:00,2024-11-27,19:02:00,Wednesday,19,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
185,32.661725,74.093803,2025-01-12T08:14:00,2025-01-12,08:14:00,Sunday,8,Fog,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on highway in fog weather
186,32.680058,74.098373,2025-03-06T20:49:00,2025-03-06,20:49:00,Thursday,20,Clear,Intersection,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on intersection in clear weather
187,32.674823,74.110908,2022-10-21T17:03:00,2022-10-21,17:03:00,Friday,17,Clear,Residential,Severe,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,1,Severe accident on residential with clear conditions
188,32.554558,74.181061,2023-03-13T09:05:00,2023-03-13,09:05:00,Monday,9,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on residential in clear weather
189,32.569917,74.005334,2022-06-28T15:52:00,2022-06-28,15:52:00,Tuesday,15,Cloudy,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on highway in cloudy weather
190,32.574983,74.005638,2022-08-23T08:24:00,2022-08-23,08:24:00,Tuesday,8,Clear,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on highway in clear weather
191,32.594491,74.166222,2021-08-21T16:08:00,2021-08-21,16:08:00,Saturday,16,Fog,Arterial,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,4,Severe accident on arterial with fog conditions
192,32.56438,74.069313,2025-01-11T19:39:00,2025-01-11,19:39:00,Saturday,19,Clear,Highway,Severe,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,4,Severe accident on highway with clear conditions
193,32.50955,74.083965,2021-03-31T09:49:00,2021-03-31,09:49:00,Wednesday,9,Fog,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during fog conditions
194,32.607211,74.126391,2020-09-14T18:07:00,2020-09-14,18:07:00,Monday,18,Fog,Residential,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,2,Severe accident on residential with fog conditions
195,32.544811,74.148331,2023-04-08T18:27:00,2023-04-08,18:27:00,Saturday,18,Rain,Rural,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,1,Severe accident on rural with rain conditions
196,32.571809,74.074403,2025-11-14T09:23:00,2025-11-14,09:23:00,Friday,9,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during clear conditions
197,32.571419,74.013512,2024-03-09T17:16:00,2024-03-09,17:16:00,Saturday,17,Cloudy,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during cloudy conditions
198,32.662702,74.035018,2023-09-23T08:08:00,2023-09-23,08:08:00,Saturday,8,Fog,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on highway in fog weather
199,32.688721,74.007397,2022-01-16T20:51:00,2022-01-16,20:51:00,Sunday,20,Fog,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during fog conditions
200,32.550308,74.159782,2022-03-28T19:56:00,2022-03-28,19:56:00,Monday,19,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
201,32.538221,74.071395,2022-11-03T04:02:00,2022-11-03,04:02:00,Thursday,4,Cloudy,Highway,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,3,Severe accident on highway with cloudy conditions
202,32.58739,74.080004,2023-01-24T07:07:00,2023-01-24,07:07:00,Tuesday,7,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during clear conditions
203,32.599505,74.184862,2023-10-20T09:11:00,2023-10-20,09:11:00,Friday,9,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor residential accident during clear conditions
204,32.69902,74.036091,2020-12-04T09:46:00,2020-12-04,09:46:00,Friday,9,Fog,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during fog conditions
205,32.559128,74.089183,2021-02-24T17:05:00,2021-02-24,17:05:00,Wednesday,17,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
206,32.589426,74.145363,2021-11-13T20:44:00,2021-11-13,20:44:00,Saturday,20,Clear,Intersection,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Moderate collision on intersection in clear weather
207,32.689581,74.015008,2023-01-29T17:40:00,2023-01-29,17:40:00,Sunday,17,Clear,Highway,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,3,Severe accident on highway with clear conditions
208,32.531997,74.006228,2025-10-02T17:51:00,2025-10-02,17:51:00,Thursday,17,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during clear conditions
209,32.547243,74.158989,2020-05-22T19:08:00,2020-05-22,19:08:00,Friday,19,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
210,32.614784,74.105892,2025-01-16T14:23:00,2025-01-16,14:23:00,Thursday,14,Heavy Rain,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on residential in heavy rain weather
211,32.604981,74.11774,2022-10-19T20:07:00,2022-10-19,20:07:00,Wednesday,20,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during rain conditions
212,32.674291,74.102238,2022-12-08T08:49:00,2022-12-08,08:49:00,Thursday,8,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
213,32.573041,74.082974,2022-03-30T09:07:00,2022-03-30,09:07:00,Wednesday,9,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on arterial in clear weather
214,32.557827,74.157027,2023-11-24T19:45:00,2023-11-24,19:45:00,Friday,19,Rain,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during rain conditions
215,32.610841,74.114735,2024-01-20T15:32:00,2024-01-20,15:32:00,Saturday,15,Rain,Arterial,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,3,Moderate collision on arterial in rain weather
216,32.525954,74.176849,2025-03-29T19:51:00,2025-03-29,19:51:00,Saturday,19,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
217,32.605139,74.153833,2024-06-18T19:45:00,2024-06-18,19:45:00,Tuesday,19,Clear,Arterial,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,1,Severe accident on arterial with clear conditions
218,32.636022,74.068903,2021-05-28T19:20:00,2021-05-28,19:20:00,Friday,19,Heavy Rain,Residential,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,2,Severe accident on residential with heavy rain conditions
219,32.673642,74.166278,2021-06-12T01:27:00,2021-06-12,01:27:00,Saturday,1,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during clear conditions
220,32.60192,74.128818,2023-05-30T00:10:00,2023-05-30,00:10:00,Tuesday,0,Clear,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on highway in clear weather
221,32.55489,74.125004,2022-03-15T17:40:00,2022-03-15,17:40:00,Tuesday,17,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor highway accident during clear conditions
222,32.598424,74.12249,2025-08-20T18:41:00,2025-08-20,18:41:00,Wednesday,18,Cloudy,Arterial,Severe,"{'injured': 6, 'dead': 1, 'total': 7}",6,1,1,Severe accident on arterial with cloudy conditions
223,32.553023,74.155339,2020-04-26T18:05:00,2020-04-26,18:05:00,Sunday,18,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during clear conditions
224,32.557934,74.19133,2025-08-01T00:56:00,2025-08-01,00:56:00,Friday,0,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor highway accident during clear conditions
225,32.637723,74.031616,2024-07-21T07:19:00,2024-07-21,07:19:00,Sunday,7,Rain,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during rain conditions
226,32.528734,74.172297,2025-03-17T19:13:00,2025-03-17,19:13:00,Monday,19,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
227,32.602996,74.021237,2024-06-21T17:08:00,2024-06-21,17:08:00,Friday,17,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on arterial in clear weather
228,32.569804,74.072683,2025-01-15T16:15:00,2025-01-15,16:15:00,Wednesday,16,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
229,32.662696,74.18675,2022-10-13T19:55:00,2022-10-13,19:55:00,Thursday,19,Clear,Arterial,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,2,Severe accident on arterial with clear conditions
230,32.675815,74.099474,2021-10-14T20:31:00,2021-10-14,20:31:00,Thursday,20,Fog,Arterial,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,4,Severe accident on arterial with fog conditions
231,32.509732,74.056271,2022-09-13T18:13:00,2022-09-13,18:13:00,Tuesday,18,Rain,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during rain conditions
232,32.572619,74.082649,2023-03-16T17:34:00,2023-03-16,17:34:00,Thursday,17,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
233,32.575406,74.068893,2024-07-09T18:23:00,2024-07-09,18:23:00,Tuesday,18,Rain,Arterial,Severe,"{'injured': 6, 'dead': 1, 'total': 7}",6,1,1,Severe accident on arterial with rain conditions
