id,latitude,longitude,datetime,date,time,day_of_week,hour,weather,road_type,severity,casualties,injuries,fatalities,vehicles_involved,description
131,32.5730725,74.1005044,2025-05-27T20:51:00,5/27/2025,20:51:00,Tuesday,20,Cloudy,Arterial,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,2,Moderate collision on arterial in cloudy weather
132,32.5730725,74.1005044,2024-06-15T08:54:00,6/15/2024,8:54:00,Saturday,8,Clear,Intersection,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,1,Severe accident on intersection with clear conditions
133,32.6377717,74.1958929,2025-02-05T23:23:00,2/5/2025,23:23:00,Wednesday,23,Snow,Residential,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Severe accident on residential with snow conditions
134,32.5730725,74.1005044,2025-04-15T19:01:00,4/15/2025,19:01:00,Tuesday,19,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor highway accident during clear conditions
135,32.5730725,74.1005044,2020-09-15T08:40:00,9/15/2020,8:40:00,Tuesday,8,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during clear conditions
136,32.6377717,74.1958929,2021-07-26T19:02:00,7/26/2021,19:02:00,Monday,19,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
137,32.5730725,74.1005044,2021-07-09T13:24:00,7/9/2021,13:24:00,Friday,13,Clear,Arterial,Severe,"{'injured': 6, 'dead': 1, 'total': 7}",6,1,2,Severe accident on arterial with clear conditions
138,32.5730725,74.1005044,2024-08-26T19:41:00,8/26/2024,19:41:00,Monday,19,Heavy Rain,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor intersection accident during heavy rain conditions
139,32.5730725,74.1005044,2022-06-08T17:28:00,6/8/2022,17:28:00,Wednesday,17,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
140,32.6377717,74.1958929,2024-01-09T17:03:00,1/9/2024,17:03:00,Tuesday,17,Cloudy,Residential,Severe,"{'injured': 8, 'dead': 1, 'total': 9}",8,1,1,Severe accident on residential with cloudy conditions
141,32.5730725,74.1005044,2022-05-18T23:41:00,5/18/2022,23:41:00,Wednesday,23,Rain,Residential,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,2,Moderate collision on residential in rain weather
142,32.629583,74.079007,2022-04-20T03:04:00,4/20/2022,3:04:00,Wednesday,3,Fog,Intersection,Severe,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,2,Severe accident on intersection with fog conditions
143,32.5730725,74.1005044,2020-01-12T09:17:00,1/12/2020,9:17:00,Sunday,9,Rain,Intersection,Severe,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Severe accident on intersection with rain conditions
144,32.5730725,74.1005044,2020-04-15T05:08:00,4/15/2020,5:08:00,Wednesday,5,Cloudy,Arterial,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,4,Moderate collision on arterial in cloudy weather
145,32.5730725,74.1005044,2025-11-24T12:07:00,11/24/2025,12:07:00,Monday,12,Heavy Rain,Highway,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,2,Severe accident on highway with heavy rain conditions
146,32.5730725,74.1005044,2020-06-26T17:46:00,6/26/2020,17:46:00,Friday,17,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,1,Moderate collision on arterial in clear weather
147,32.5730725,74.1005044,2020-09-06T17:30:00,9/6/2020,17:30:00,Sunday,17,Clear,Highway,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,1,Moderate collision on highway in clear weather
148,32.5730725,74.1005044,2023-08-12T18:38:00,8/12/2023,18:38:00,Saturday,18,Clear,Arterial,Severe,"{'injured': 6, 'dead': 2, 'total': 8}",6,2,3,Severe accident on arterial with clear conditions
149,32.5730725,74.1005044,2024-04-09T22:38:00,4/9/2024,22:38:00,Tuesday,22,Rain,Intersection,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor intersection accident during rain conditions
150,32.5730725,74.1005044,2022-05-30T09:27:00,5/30/2022,9:27:00,Monday,9,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
151,32.5615005,74.0806009,2024-08-30T15:46:00,8/30/2024,15:46:00,Friday,15,Clear,Highway,Severe,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,4,Severe accident on highway with clear conditions
152,32.5730725,74.1005044,2020-10-01T09:05:00,10/1/2020,9:05:00,Thursday,9,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during clear conditions
153,32.5730725,74.1005044,2021-06-16T18:35:00,6/16/2021,18:35:00,Wednesday,18,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during rain conditions
154,32.5615005,74.0806009,2020-07-29T00:18:00,7/29/2020,0:18:00,Wednesday,0,Cloudy,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during cloudy conditions
155,32.5730725,74.1005044,2025-05-29T23:14:00,5/29/2025,23:14:00,Thursday,23,Rain,Highway,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,2,Severe accident on highway with rain conditions
156,32.5730725,74.1005044,2024-10-23T19:54:00,10/23/2024,19:54:00,Wednesday,19,Rain,Highway,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,3,Moderate collision on highway in rain weather
157,32.5640348,74.0575465,2020-04-28T05:11:00,4/28/2020,5:11:00,Tuesday,5,Clear,Intersection,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on intersection in clear weather
158,32.5730725,74.1005044,2020-10-12T18:09:00,10/12/2020,18:09:00,Monday,18,Clear,Arterial,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,4,Severe accident on arterial with clear conditions
159,32.5730725,74.1005044,2024-09-15T09:29:00,9/15/2024,9:29:00,Sunday,9,Clear,Highway,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,1,Moderate collision on highway in clear weather
160,32.6377717,74.1958929,2021-09-29T16:10:00,9/29/2021,16:10:00,Wednesday,16,Cloudy,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during cloudy conditions
161,32.5730725,74.1005044,2025-06-12T07:38:00,6/12/2025,7:38:00,Thursday,7,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on arterial in clear weather
162,32.5730725,74.1005044,2023-03-06T17:43:00,3/6/2023,17:43:00,Monday,17,Clear,Residential,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on residential in clear weather
163,32.6377717,74.1958929,2020-02-01T16:13:00,2/1/2020,16:13:00,Saturday,16,Rain,Arterial,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,1,Moderate collision on arterial in rain weather
164,32.5730725,74.1005044,2020-02-01T09:31:00,2/1/2020,9:31:00,Saturday,9,Cloudy,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on highway in cloudy weather
165,32.6377717,74.1958929,2020-10-22T13:25:00,10/22/2020,13:25:00,Thursday,13,Clear,Highway,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,4,Severe accident on highway with clear conditions
166,32.5615005,74.0806009,2024-07-14T07:45:00,7/14/2024,7:45:00,Sunday,7,Clear,Intersection,Moderate,"{'injured': 3, 'dead': 1, 'total': 4}",3,1,4,Moderate collision on intersection in clear weather
167,32.5730725,74.1005044,2024-01-22T03:05:00,1/22/2024,3:05:00,Monday,3,Cloudy,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during cloudy conditions
168,32.5730725,74.1005044,2024-06-09T02:55:00,6/9/2024,2:55:00,Sunday,2,Clear,Rural,Moderate,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,1,Moderate collision on rural in clear weather
169,32.629583,74.079007,2025-12-13T20:32:00,12/13/2025,20:32:00,Saturday,20,Rain,Highway,Severe,"{'injured': 7, 'dead': 0, 'total': 7}",7,0,2,Severe accident on highway with rain conditions
170,32.6377717,74.1958929,2021-02-25T23:09:00,2/25/2021,23:09:00,Thursday,23,Clear,Intersection,Moderate,"{'injured': 1, 'dead': 1, 'total': 2}",1,1,4,Moderate collision on intersection in clear weather
171,32.5640348,74.0575465,2025-03-15T18:48:00,3/15/2025,18:48:00,Saturday,18,Rain,Intersection,Moderate,"{'injured': 5, 'dead': 0, 'total': 5}",5,0,3,Moderate collision on intersection in rain weather
172,32.5615005,74.0806009,2023-07-18T07:09:00,7/18/2023,7:09:00,Tuesday,7,Heavy Rain,Highway,Moderate,"{'injured': 5, 'dead': 1, 'total': 6}",5,1,1,Moderate collision on highway in heavy rain weather
173,32.5730725,74.1005044,2023-06-25T18:29:00,6/25/2023,18:29:00,Sunday,18,Rain,Intersection,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Moderate collision on intersection in rain weather
174,32.5730725,74.1005044,2025-09-07T03:24:00,9/7/2025,3:24:00,Sunday,3,Rain,Arterial,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,2,Severe accident on arterial with rain conditions
175,32.6377717,74.1958929,2023-08-09T17:38:00,8/9/2023,17:38:00,Wednesday,17,Clear,Arterial,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on arterial in clear weather
176,32.5730725,74.1005044,2020-12-11T15:32:00,12/11/2020,15:32:00,Friday,15,Clear,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,2,Moderate collision on highway in clear weather
177,32.5640348,74.0575465,2024-01-30T05:23:00,1/30/2024,5:23:00,Tuesday,5,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during clear conditions
178,32.6377717,74.1958929,2023-10-02T17:04:00,10/2/2023,17:04:00,Monday,17,Fog,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor intersection accident during fog conditions
179,32.5730725,74.1005044,2023-09-27T18:05:00,9/27/2023,18:05:00,Wednesday,18,Clear,Rural,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,4,Severe accident on rural with clear conditions
180,32.5730725,74.1005044,2021-06-12T07:38:00,6/12/2021,7:38:00,Saturday,7,Clear,Residential,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,2,Severe accident on residential with clear conditions
181,32.5730725,74.1005044,2025-11-26T01:05:00,11/26/2025,1:05:00,Wednesday,1,Fog,Highway,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Severe accident on highway with fog conditions
182,32.5640348,74.0575465,2025-06-14T06:12:00,6/14/2025,6:12:00,Saturday,6,Clear,Residential,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,1,Severe accident on residential with clear conditions
183,32.6377717,74.1958929,2023-10-11T14:56:00,10/11/2023,14:56:00,Wednesday,14,Clear,Arterial,Severe,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,2,Severe accident on arterial with clear conditions
184,32.5730725,74.1005044,2024-11-27T19:02:00,11/27/2024,19:02:00,Wednesday,19,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
185,32.5615005,74.0806009,2025-01-12T08:14:00,1/12/2025,8:14:00,Sunday,8,Fog,Highway,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,4,Moderate collision on highway in fog weather
186,32.5730725,74.1005044,2025-03-06T20:49:00,3/6/2025,20:49:00,Thursday,20,Clear,Intersection,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Moderate collision on intersection in clear weather
187,32.5730725,74.1005044,2022-10-21T17:03:00,10/21/2022,17:03:00,Friday,17,Clear,Residential,Severe,"{'injured': 2, 'dead': 2, 'total': 4}",2,2,1,Severe accident on residential with clear conditions
188,32.5730725,74.1005044,2023-03-13T09:05:00,3/13/2023,9:05:00,Monday,9,Clear,Residential,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Moderate collision on residential in clear weather
189,32.629583,74.079007,2022-06-28T15:52:00,6/28/2022,15:52:00,Tuesday,15,Cloudy,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on highway in cloudy weather
190,32.5730725,74.1005044,2022-08-23T08:24:00,8/23/2022,8:24:00,Tuesday,8,Clear,Highway,Moderate,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,3,Moderate collision on highway in clear weather
191,32.5730725,74.1005044,2021-08-21T16:08:00,8/21/2021,16:08:00,Saturday,16,Fog,Arterial,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,4,Severe accident on arterial with fog conditions
192,32.6377717,74.1958929,2025-01-11T19:39:00,1/11/2025,19:39:00,Saturday,19,Clear,Highway,Severe,"{'injured': 3, 'dead': 2, 'total': 5}",3,2,4,Severe accident on highway with clear conditions
193,32.5730725,74.1005044,2021-03-31T09:49:00,3/31/2021,9:49:00,Wednesday,9,Fog,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during fog conditions
194,32.5730725,74.1005044,2020-09-14T18:07:00,9/14/2020,18:07:00,Monday,18,Fog,Residential,Severe,"{'injured': 6, 'dead': 0, 'total': 6}",6,0,2,Severe accident on residential with fog conditions
195,32.5842125,74.1548242,2023-04-08T18:27:00,4/8/2023,18:27:00,Saturday,18,Rain,Rural,Severe,"{'injured': 7, 'dead': 2, 'total': 9}",7,2,1,Severe accident on rural with rain conditions
196,32.5730725,74.1005044,2025-11-14T09:23:00,11/14/2025,9:23:00,Friday,9,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during clear conditions
197,32.5640348,74.0575465,2024-03-09T17:16:00,3/9/2024,17:16:00,Saturday,17,Cloudy,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during cloudy conditions
198,32.5730725,74.1005044,2023-09-23T08:08:00,9/23/2023,8:08:00,Saturday,8,Fog,Highway,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,4,Moderate collision on highway in fog weather
199,32.5730725,74.1005044,2022-01-16T20:51:00,1/16/2022,20:51:00,Sunday,20,Fog,Residential,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor residential accident during fog conditions
200,32.6377717,74.1958929,2022-03-28T19:56:00,3/28/2022,19:56:00,Monday,19,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during clear conditions
201,32.5730725,74.1005044,2022-11-03T04:02:00,11/3/2022,4:02:00,Thursday,4,Cloudy,Highway,Severe,"{'injured': 8, 'dead': 0, 'total': 8}",8,0,3,Severe accident on highway with cloudy conditions
202,32.5615005,74.0806009,2023-01-24T07:07:00,1/24/2023,7:07:00,Tuesday,7,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during clear conditions
203,32.5730725,74.1005044,2023-10-20T09:11:00,10/20/2023,9:11:00,Friday,9,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor residential accident during clear conditions
204,32.5615005,74.0806009,2020-12-04T09:46:00,12/4/2020,9:46:00,Friday,9,Fog,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during fog conditions
205,32.5615005,74.0806009,2021-02-24T17:05:00,2/24/2021,17:05:00,Wednesday,17,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
206,32.5730725,74.1005044,2021-11-13T20:44:00,11/13/2021,20:44:00,Saturday,20,Clear,Intersection,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,4,Moderate collision on intersection in clear weather
207,32.5730725,74.1005044,2023-01-29T17:40:00,1/29/2023,17:40:00,Sunday,17,Clear,Highway,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,3,Severe accident on highway with clear conditions
208,32.5730725,74.1005044,2025-10-02T17:51:00,10/2/2025,17:51:00,Thursday,17,Clear,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor arterial accident during clear conditions
209,32.5615005,74.0806009,2020-05-22T19:08:00,5/22/2020,19:08:00,Friday,19,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,1,Minor highway accident during clear conditions
210,32.5730725,74.1005044,2025-01-16T14:23:00,1/16/2025,14:23:00,Thursday,14,Heavy Rain,Residential,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on residential in heavy rain weather
211,32.5730725,74.1005044,2022-10-19T20:07:00,10/19/2022,20:07:00,Wednesday,20,Rain,Arterial,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor arterial accident during rain conditions
212,32.5730725,74.1005044,2022-12-08T08:49:00,12/8/2022,8:49:00,Thursday,8,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
213,32.5730725,74.1005044,2022-03-30T09:07:00,3/30/2022,9:07:00,Wednesday,9,Clear,Arterial,Moderate,"{'injured': 4, 'dead': 0, 'total': 4}",4,0,3,Moderate collision on arterial in clear weather
214,32.5730725,74.1005044,2023-11-24T19:45:00,11/24/2023,19:45:00,Friday,19,Rain,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during rain conditions
215,32.6377717,74.1958929,2024-01-20T15:32:00,1/20/2024,15:32:00,Saturday,15,Rain,Arterial,Moderate,"{'injured': 4, 'dead': 1, 'total': 5}",4,1,3,Moderate collision on arterial in rain weather
216,32.5615005,74.0806009,2025-03-29T19:51:00,3/29/2025,19:51:00,Saturday,19,Clear,Highway,Minor,"{'injured': 0, 'dead': 0, 'total': 0}",0,0,2,Minor highway accident during clear conditions
217,32.5730725,74.1005044,2024-06-18T19:45:00,6/18/2024,19:45:00,Tuesday,19,Clear,Arterial,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,1,Severe accident on arterial with clear conditions
218,32.6377717,74.1958929,2021-05-28T19:20:00,5/28/2021,19:20:00,Friday,19,Heavy Rain,Residential,Severe,"{'injured': 8, 'dead': 2, 'total': 10}",8,2,2,Severe accident on residential with heavy rain conditions
219,32.5730725,74.1005044,2021-06-12T01:27:00,6/12/2021,1:27:00,Saturday,1,Clear,Residential,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor residential accident during clear conditions
220,32.5730725,74.1005044,2023-05-30T00:10:00,5/30/2023,0:10:00,Tuesday,0,Clear,Highway,Moderate,"{'injured': 3, 'dead': 0, 'total': 3}",3,0,3,Moderate collision on highway in clear weather
221,32.5615005,74.0806009,2022-03-15T17:40:00,3/15/2022,17:40:00,Tuesday,17,Clear,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,1,Minor highway accident during clear conditions
222,32.5730725,74.1005044,2025-08-20T18:41:00,8/20/2025,18:41:00,Wednesday,18,Cloudy,Arterial,Severe,"{'injured': 6, 'dead': 1, 'total': 7}",6,1,1,Severe accident on arterial with cloudy conditions
223,32.5730725,74.1005044,2020-04-26T18:05:00,4/26/2020,18:05:00,Sunday,18,Clear,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor intersection accident during clear conditions
224,32.5730725,74.1005044,2025-08-01T00:56:00,8/1/2025,0:56:00,Friday,0,Clear,Highway,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,1,Minor highway accident during clear conditions
225,32.5730725,74.1005044,2024-07-21T07:19:00,7/21/2024,7:19:00,Sunday,7,Rain,Intersection,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor intersection accident during rain conditions
226,32.5730725,74.1005044,2025-03-17T19:13:00,3/17/2025,19:13:00,Monday,19,Clear,Arterial,Minor,"{'injured': 1, 'dead': 0, 'total': 1}",1,0,2,Minor arterial accident during clear conditions
227,32.5730725,74.1005044,2024-06-21T17:08:00,6/21/2024,17:08:00,Friday,17,Clear,Arterial,Moderate,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,3,Moderate collision on arterial in clear weather
228,32.5730725,74.1005044,2025-01-15T16:15:00,1/15/2025,16:15:00,Wednesday,16,Clear,Intersection,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor intersection accident during clear conditions
229,32.5730725,74.1005044,2022-10-13T19:55:00,10/13/2022,19:55:00,Thursday,19,Clear,Arterial,Severe,"{'injured': 7, 'dead': 1, 'total': 8}",7,1,2,Severe accident on arterial with clear conditions
230,32.6377717,74.1958929,2021-10-14T20:31:00,10/14/2021,20:31:00,Thursday,20,Fog,Arterial,Severe,"{'injured': 2, 'dead': 1, 'total': 3}",2,1,4,Severe accident on arterial with fog conditions
231,32.5730725,74.1005044,2022-09-13T18:13:00,9/13/2022,18:13:00,Tuesday,18,Rain,Highway,Minor,"{'injured': 2, 'dead': 0, 'total': 2}",2,0,2,Minor highway accident during rain conditions
